request_id,num_generated_notes,generation_start_tick,round_trip_time,total_network_latency,server_request_arrival_time,server_response_output_time,server_preprocess_start_time,server_inference_start_time,server_inference_end_time,server_postprocess_start_time,server_processing_duration,preprocess_duration,inference_duration,postprocess_duration,generation_length_frames,prompt_length_ticks,experiment_name,experiment_duration,generation_length,experiment_source,experiment_type
6,0,400,0.3408227500040084,0.1605979180894792,659746.812085189,659746.992310021,659746.812217791,659746.813731234,659746.991552309,659746.9915597,0.1802248319145292,0.0015134430723264,0.1778210749616846,0.0007503209635615,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
8,0,400,0.3405782909831032,0.1623902400024235,659747.752773028,659747.930961079,659747.75290803,659747.754523804,659747.930235768,659747.930242958,0.1781880509806797,0.0016157740028575,0.1757119640242308,0.0007181209512054,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
10,0,400,0.3394463749718852,0.1608592989505268,659748.634068856,659748.812655932,659748.634198388,659748.63569304,659748.811925452,659748.811933152,0.1785870760213583,0.0014946520095691,0.1762324119918048,0.0007227800088003,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
12,3,400,0.3536726669990457,0.1620879019028507,659749.516528501,659749.708113266,659749.516653644,659749.518162887,659749.707325024,659749.707332564,0.191584765096195,0.0015092429239302,0.1891621369868517,0.000780701986514,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
13,0,400,0.3372112910146825,0.1590353899518959,659749.974465193,659750.152641094,659749.974595515,659749.976087347,659750.151906583,659750.151914543,0.1781759010627865,0.0014918319648131,0.1758192359702661,0.0007265510503202,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
14,2,400,0.3455454999930225,0.159671981993597,659750.4137042,659750.599577718,659750.413831242,659750.415308415,659750.598659064,659750.598667694,0.1858735179994255,0.0014771729474887,0.1833506490802392,0.0009100239258259,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
15,0,400,0.3413478749571368,0.1614542279858142,659750.859777472,659751.039671119,659750.859913724,659750.861475008,659751.038928708,659751.038936138,0.1798936469713226,0.0015612839488312,0.1774536999873817,0.0007349809166043,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
16,0,400,0.3429025000077672,0.1601938719977624,659751.310520626,659751.493229254,659751.310662477,659751.312352474,659751.492466432,659751.492474202,0.1827086280100047,0.0016899969195947,0.1801139580784365,0.0007550520822405,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
17,0,400,0.3384037079522386,0.1583895690273493,659751.75622659,659751.936240729,659751.756357463,659751.757854595,659751.935428717,659751.935436817,0.1800141389248892,0.0014971320051699,0.1775741220917552,0.0008039119420573,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
18,0,400,0.3414397080196067,0.1625668760389089,659752.203539641,659752.382412473,659752.203674163,659752.205184436,659752.381623361,659752.38163151,0.1788728319806978,0.0015102730831131,0.1764389249728992,0.0007809629896655,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
19,0,400,0.3552726249909028,0.1715713529847562,659752.660638531,659752.844339803,659752.660767581,659752.662327045,659752.843529602,659752.843537411,0.1837012720061466,0.0015594640281051,0.1812025570543483,0.0008023920236155,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
20,0,400,0.3390802909852937,0.160154707962647,659753.110507548,659753.289433131,659753.11064151,659753.112122372,659753.288637379,659753.288644639,0.1789255830226466,0.001480862032622,0.1765150069259107,0.0007884920341894,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
21,1,400,0.3462955420254729,0.1637634349172003,659753.555045727,659753.737577834,659753.555174259,659753.556638341,659753.736772702,659753.736780282,0.1825321071082726,0.0014640820445492,0.1801343609113246,0.0007975520566105,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
25,0,400,0.3393832499859854,0.1575077229645103,659755.38805926,659755.569934787,659755.388198233,659755.389753696,659755.569113414,659755.569120834,0.1818755270214751,0.0015554630663245,0.1793597179930657,0.0008139529963955,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
26,0,400,0.3516119160340167,0.1729047280387021,659755.835817858,659756.014525046,659755.835964189,659755.837567234,659756.013682573,659756.013690083,0.1787071879953146,0.0016030449187383,0.1761153390398249,0.0008349629351869,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
28,3,400,0.3581797920051031,0.1606401180033572,659756.737536465,659756.935076139,659756.737712387,659756.739233431,659756.934191855,659756.934199295,0.1975396740017458,0.0015210440615192,0.1949584239628166,0.000876844045706,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
29,1,400,0.344912291970104,0.1624383459566161,659757.197340064,659757.37981401,659757.197481557,659757.199103271,659757.378960457,659757.378967977,0.1824739460134878,0.0016217139782384,0.1798571860417723,0.0008460329845547,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
32,1,400,0.3440283340169117,0.1603865809738636,659758.559793766,659758.743435519,659758.559924778,659758.561412071,659758.742537386,659758.742549536,0.183641753043048,0.0014872930478304,0.1811253150226548,0.0008859829977154,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
33,0,400,0.339468875026796,0.1608401470002718,659759.006256663,659759.184885391,659759.006386925,659759.007861378,659759.184113949,659759.184121019,0.1786287280265242,0.0014744530199095,0.1762525709345936,0.0007643720600754,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
34,1,400,0.3382397500099614,0.1551604160340502,659759.448897573,659759.631976907,659759.449057286,659759.450515048,659759.631165135,659759.631172175,0.1830793339759111,0.0014577619731426,0.18065008695703,0.0008047319715842,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
35,0,400,0.3429451669799164,0.1647356459870934,659759.901228979,659760.0794385,659759.901358411,659759.902821673,659760.078634468,659760.078642228,0.1782095209928229,0.0014632620150223,0.1758127950597554,0.0007962719537317,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
36,0,400,0.3479520839755423,0.168786798894871,659760.354772994,659760.533938279,659760.354905317,659760.356516181,659760.533146227,659760.533153687,0.1791652850806713,0.0016108640702441,0.176630045985803,0.0007845920044928,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
37,0,400,0.3393493340117857,0.1608544279588386,659760.7972076,659760.975702506,659760.797336922,659760.798814735,659760.974926654,659760.974933903,0.178494906052947,0.0014778129989281,0.1761119189905002,0.0007686030585318,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
38,0,400,0.3387984160217456,0.1606810360099189,659761.242523439,659761.420640819,659761.242658291,659761.244163764,659761.419899598,659761.419906959,0.1781173800118267,0.0015054729301482,0.1757358340546488,0.0007338599534705,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
39,0,400,0.3378449170268141,0.1584618589258752,659761.684974097,659761.864357155,659761.685137389,659761.686711523,659761.863607383,659761.863614983,0.1793830581009388,0.0015741339884698,0.1768958600005135,0.0007421720074489,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
40,0,400,0.3388501249719411,0.1607452270109206,659762.129781309,659762.307886207,659762.129911201,659762.131428933,659762.307157176,659762.307164587,0.1781048979610204,0.0015177320456132,0.1757282429607585,0.0007216200465336,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
41,0,400,0.342466542031616,0.1643027899553999,659762.57463379,659762.752797542,659762.574762343,659762.576299446,659762.752082971,659762.752090651,0.178163752076216,0.0015371030895039,0.1757835249882191,0.0007068910636007,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
42,0,400,0.3389949169941246,0.1603593709878623,659763.018658733,659763.197294279,659763.018796495,659763.020342787,659763.196530667,659763.196537887,0.1786355460062623,0.0015462919836863,0.1761878799879923,0.0007563920225948,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
43,0,400,0.3371804170310497,0.1591645090375095,659763.463752078,659763.641767986,659763.46387983,659763.465368432,659763.640976174,659763.640983454,0.1780159079935401,0.001488602021709,0.175607742043212,0.0007845320506021,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
45,1,400,0.3538725000107661,0.1590924779884517,659764.345872019,659764.540652041,659764.346042141,659764.347753687,659764.539854559,659764.539861739,0.1947800220223143,0.0017115459777414,0.1921008720528334,0.0007903019431978,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
47,0,400,0.3390791669953614,0.161049447953701,659765.276497955,659765.454527674,659765.276625337,659765.27812022,659765.453711602,659765.453718811,0.1780297190416604,0.0014948830939829,0.175591381965205,0.0008088629692792,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
48,0,400,0.3402897919877432,0.1619066789862699,659765.723125855,659765.901508968,659765.723265087,659765.724773,659765.900730187,659765.900738287,0.1783831130014732,0.0015079129952937,0.1759571869624778,0.0007706809556111,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
49,0,400,0.3393965419963933,0.1598219499574042,659766.165744024,659766.345318616,659766.165871526,659766.167365529,659766.344560014,659766.344567484,0.179574592038989,0.0014940029941499,0.1771944849751889,0.0007511320291087,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
51,1,400,0.356381457997486,0.1729171769693493,659767.059766035,659767.243230316,659767.059892077,659767.06138677,659767.242443255,659767.242451004,0.1834642810281366,0.0014946929877623,0.1810564850457012,0.0007793119875714,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
52,0,400,0.3398855000268668,0.160895747016184,659767.512076961,659767.691066714,659767.512207104,659767.513705086,659767.690299412,659767.690306842,0.1789897530106827,0.0014979819534346,0.1765943260397762,0.0007598720258101,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
53,0,400,0.3385085000190884,0.1599030139623209,659767.95526529,659768.133870776,659767.955407031,659767.956971495,659768.133103955,659768.133111496,0.1786054860567674,0.0015644639497622,0.1761324600083753,0.0007592800538986,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
54,1,400,0.3480479170102626,0.1626662870403379,659768.403042887,659768.588424517,659768.403172109,659768.404629881,659768.587608974,659768.587616195,0.1853816299699247,0.0014577719848603,0.1829790929332375,0.0008083219872787,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
55,0,400,0.34094979200745,0.1627415309776552,659768.858719844,659769.036928105,659768.858864816,659768.860370839,659769.036178444,659769.036185644,0.1782082610297948,0.0015060229925438,0.1758076050318777,0.000742461066693,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
56,0,400,0.3385588330565952,0.1602583609637804,659769.300302228,659769.4786027,659769.300434519,659769.302040254,659769.477831918,659769.477839078,0.1783004720928147,0.001605735043995,0.1757916640490293,0.0007636219961568,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
57,0,400,0.3400877920212224,0.1609088670229539,659769.743483606,659769.922662531,659769.743614588,659769.74510298,659769.921901409,659769.921908499,0.1791789249982684,0.0014883920084685,0.1767984289908781,0.0007540320511907,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
59,0,400,0.3377662500133738,0.1594454459846019,659770.650098667,659770.828419471,659770.65023071,659770.651703781,659770.827633279,659770.827640888,0.1783208040287718,0.0014730709372088,0.1759294980438426,0.0007785829948261,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
60,0,400,0.3535350000020116,0.1601607499178499,659771.094508444,659771.287882694,659771.094642395,659771.09624934,659771.287065502,659771.287073252,0.1933742500841617,0.0016069449484348,0.1908161620376631,0.00080944201909,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
61,0,400,0.3386933330330066,0.1598164309398271,659771.552970122,659771.731847024,659771.553137705,659771.554671788,659771.731096513,659771.731104203,0.1788769020931795,0.0015340830432251,0.1764247249811887,0.0007428210228681,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
62,0,400,0.346050834050402,0.1601558860857039,659771.998188712,659772.18408366,659771.998321983,659771.999823036,659772.183291737,659772.183298697,0.185894947964698,0.0015010529896244,0.1834687009686604,0.0007849630201235,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
63,4,400,0.3518052090075798,0.1572779219713993,659772.443599615,659772.638126902,659772.443731847,659772.445217529,659772.637225248,659772.637232598,0.1945272870361805,0.0014856819761916,0.1920077190734446,0.0008943040156736,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
64,0,400,0.3390488330041989,0.1609104019589722,659772.904394098,659773.082532529,659772.90452904,659772.906075293,659773.081715916,659773.081723296,0.1781384310452267,0.0015462529845535,0.1756406230852008,0.0008092330535873,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
65,0,400,0.3424562920117751,0.1640609180321917,659773.352067604,659773.530462978,659773.352200086,659773.353674099,659773.529634116,659773.529641706,0.1783953739795833,0.001474012969993,0.1759600170189514,0.0008212719112634,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
66,0,400,0.3370997080346569,0.158263428020291,659773.79705564,659773.97589192,659773.797193702,659773.798786486,659773.975078668,659773.975086557,0.1788362800143659,0.0015927840722724,0.1762921819463372,0.0008053630590438,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
67,4,400,0.3493610419682227,0.1569712240598164,659774.238288457,659774.430678275,659774.23842392,659774.239893752,659774.42976277,659774.42976987,0.1923898179084062,0.0014698320301249,0.1898690179223194,0.0009084049379453,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
68,3,400,0.3537644169991836,0.1583370550069958,659774.689936474,659774.885363836,659774.690122586,659774.69167436,659774.884487583,659774.884495313,0.1954273619921878,0.0015517739811912,0.1928132229950279,0.0008685229113325,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
69,0,400,0.3418640420422889,0.1590966729563661,659775.151370809,659775.334138178,659775.151507142,659775.152992014,659775.333210244,659775.333218595,0.1827673690859228,0.0014848719583824,0.1802182300016284,0.0009195830207318,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
70,0,400,0.3382157920277677,0.15660430904245,659775.592574466,659775.774185949,659775.592717008,659775.594544576,659775.773332106,659775.773339866,0.1816114829853177,0.0018275680486112,0.1787875299341976,0.0008460830431431,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
71,0,400,0.3415000420063734,0.1608918650308624,659776.035421539,659776.216029716,659776.035573641,659776.037169785,659776.215172173,659776.215179734,0.180608176975511,0.001596144051291,0.1780023879837244,0.0008499819086864,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
72,0,400,0.3426129590370692,0.1594793340773321,659776.48137636,659776.664509985,659776.481505122,659776.483025945,659776.663660331,659776.663668162,0.183133624959737,0.001520822988823,0.1806343860225752,0.0008418230572715,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
73,0,400,0.3381092089693993,0.1596251738956198,659776.927562733,659777.106046768,659776.927695126,659776.92925855,659777.105212095,659777.105219515,0.1784840350737795,0.0015634240116924,0.1759535449091345,0.0008272529812529,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
74,0,400,0.3426571249729022,0.1604608229827135,659777.373025484,659777.555221786,659777.373157946,659777.374664459,659777.554366043,659777.554373953,0.1821963019901886,0.0015065129846334,0.1797015839256346,0.0008478329982608,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
75,0,400,0.3402072910103015,0.1606673099449835,659777.822880894,659778.002420875,659777.823047396,659777.824547588,659778.001522501,659778.001530281,0.179539981065318,0.0015001919819042,0.1769749129889533,0.0008905939757823,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
76,0,400,0.337006791960448,0.1585440359776839,659778.261326069,659778.439788825,659778.261482031,659778.263065735,659778.438968022,659778.438975213,0.178462755982764,0.0015837040264159,0.1759022870101034,0.0008136120159178,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
77,0,400,0.3487777090049349,0.1592668070807121,659778.705783657,659778.895294559,659778.705912129,659778.707391322,659778.894414656,659778.894422536,0.1895109019242227,0.001479192986153,0.1870233339723199,0.0008720229379832,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
79,4,400,0.3555951250018552,0.1610639459686353,659779.597195408,659779.791726587,659779.59732142,659779.598799443,659779.790839044,659779.790846574,0.1945311790332198,0.0014780230121687,0.1920396010391414,0.0008800129871815,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
80,0,400,0.3382672079605981,0.1600661770207807,659780.055504955,659780.233705986,659780.055640478,659780.05713005,659780.232815683,659780.232822843,0.1782010309398174,0.0014895719941705,0.1756856329739093,0.0008831429295241,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
81,0,400,0.3433647080091759,0.1625231280922889,659780.500821036,659780.681662616,659780.500955117,659780.502537241,659780.680791963,659780.680799893,0.1808415799168869,0.0015821239212527,0.1782547220354899,0.0008627229835838,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
82,0,400,0.3395342919975519,0.1606482819188386,659780.950688066,659781.129574076,659780.950823457,659780.952360161,659781.128729073,659781.128736513,0.1788860100787133,0.0015367040177807,0.1763689119834453,0.0008375630713999,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
83,0,400,0.3395752920187078,0.1595406430424191,659781.394260969,659781.574295618,659781.394389451,659781.395922834,659781.573414284,659781.573421154,0.1800346489762887,0.0015333830378949,0.1774914499837905,0.0008744639344513,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
84,4,400,0.3560186250251718,0.1601531170890666,659781.839752892,659782.0356184,659781.839891245,659781.841443669,659782.034688066,659782.034695386,0.1958655079361051,0.0015524240443482,0.1932443969417363,0.0009230140130966,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
86,0,400,0.3409754169988446,0.1611266409163363,659782.780494771,659782.960343547,659782.780630984,659782.782299509,659782.959376973,659782.959384193,0.1798487760825082,0.0016685250448063,0.1770774639444425,0.0009593541035428,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
87,4,400,0.3556575829861685,0.1607359180925414,659783.228823277,659783.423744942,659783.228959148,659783.230529932,659783.422811648,659783.422818808,0.1949216648936271,0.0015707839047536,0.1922817160375416,0.0009261339437216,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
88,0,400,0.339100832992699,0.1598455849452875,659783.684070088,659783.863325336,659783.68420847,659783.685778884,659783.862464552,659783.862472132,0.1792552480474114,0.0015704139368608,0.1766856680624187,0.0008532040519639,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
89,0,400,0.3397663329960778,0.1592102560680359,659784.127801064,659784.308357141,659784.127933346,659784.129480559,659784.307480257,659784.307487508,0.1805560769280418,0.0015472130617126,0.177999697974883,0.0008696329314261,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
91,0,400,0.3407137499889359,0.159126898040995,659785.052490761,659785.234077613,659785.052629772,659785.054148416,659785.233159839,659785.233167579,0.1815868519479408,0.0015186440432444,0.1790114229079336,0.0009100339375436,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
92,0,400,0.3406593749532476,0.1611593340057879,659785.497985473,659785.677485514,659785.498147256,659785.499601988,659785.676623311,659785.676630741,0.1795000409474596,0.0014547320315614,0.1770213230047375,0.0008547729812562,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
93,0,400,0.3400986660271883,0.1614637780003249,659785.943678679,659786.122313567,659785.943819751,659785.945410645,659786.121423573,659786.121432703,0.1786348880268633,0.0015908939531072,0.1760129280155524,0.000880863983184,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
94,0,400,0.3393497499637306,0.1593974230345338,659786.387533038,659786.567485365,659786.387668509,659786.389185392,659786.566522811,659786.56653008,0.1799523269291967,0.0015168829122558,0.1773374190088361,0.0009552849223837,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
95,1,400,0.3426859590108506,0.1598349779960699,659786.832647745,659787.015498726,659786.832834427,659786.834571213,659787.014635312,659787.014642643,0.1828509810147807,0.0017367859836667,0.1800640990259125,0.0008560830028727,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
96,0,400,0.3406035830266773,0.1618581629591062,659787.280729846,659787.459475266,659787.280865398,659787.282390211,659787.458627743,659787.458635014,0.1787454200675711,0.0015248130075633,0.1762375319376588,0.0008402520325034,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
97,0,400,0.3411224170122295,0.1624055580468848,659787.729326948,659787.908043807,659787.7294634,659787.731045193,659787.907176623,659787.907184273,0.1787168589653447,0.0015817930689081,0.1761314299656078,0.000859534018673,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
98,0,400,0.3386637500370852,0.1595225959899835,659788.169555241,659788.348696395,659788.169735904,659788.171259377,659788.347843353,659788.347850833,0.1791411540471017,0.0015234730672091,0.1765839760191738,0.0008455620845779,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
99,0,400,0.3400379589875228,0.1605310879531316,659788.616329522,659788.795836393,659788.616468014,659788.618044169,659788.79493479,659788.79494229,0.1795068710343912,0.001576155074872,0.1768906209617853,0.0008941029664129,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
100,0,400,0.3519925829605199,0.1715056270477362,659789.073568813,659789.254055769,659789.073731986,659789.075238579,659789.253177246,659789.253184786,0.1804869559127837,0.0015065929619595,0.1779386670095846,0.0008709829999133,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
101,0,400,0.3510376249905675,0.1645141079789027,659789.523194699,659789.709718216,659789.523333041,659789.524842495,659789.708812812,659789.708820153,0.1865235170116648,0.0015094539849087,0.183970317011699,0.0008980629500001,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
102,0,400,0.3399920000229031,0.1598796399775892,659789.976102444,659790.156214804,659789.976240286,659789.977769309,659790.155349921,659790.155357201,0.1801123600453138,0.0015290229348465,0.1775806120131164,0.0008576030377298,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
103,1,400,0.3398107920074835,0.1557850019307807,659790.416817384,659790.600843174,659790.416954666,659790.418489061,659790.599954311,659790.599961961,0.1840257900767028,0.0015343949198722,0.1814652500906959,0.0008812129963189,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
104,0,400,0.3373129999963566,0.1590089770033955,659790.866274328,659791.044578351,659790.86640733,659790.867881432,659791.043739538,659791.043746838,0.1783040229929611,0.0014741019112989,0.1758581061149016,0.0008315129671245,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
105,0,400,0.3376848330372013,0.1593518900335766,659791.30909963,659791.487432573,659791.309231672,659791.310695424,659791.486605101,659791.486612501,0.1783329430036246,0.0014637520071119,0.175909677054733,0.0008200720185413,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
106,0,400,0.3413466670317575,0.1618930159602314,659791.754529221,659791.933982872,659791.754660423,659791.756256938,659791.933026398,659791.933033958,0.1794536510715261,0.0015965149505063,0.1767694599693641,0.0009489140938967,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
108,0,400,0.3395018750452436,0.156892717059236,659792.672359535,659792.854968693,659792.672495127,659792.67403271,659792.85414083,659792.85414841,0.1826091579860076,0.0015375830698758,0.1801081199664622,0.0008202829631045,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
111,1,400,0.3376600840128958,0.1557934070006013,659794.00331155,659794.185178227,659794.003441342,659794.004898624,659794.184355414,659794.184363074,0.1818666770122945,0.0014572819927707,0.1794567899778485,0.0008151530055329,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
112,0,400,0.3386534590390511,0.1603093660087324,659794.446500028,659794.624844121,659794.44663451,659794.448174003,659794.624051629,659794.624059389,0.1783440930303186,0.001539493096061,0.1758776259375736,0.000784732052125,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
113,0,400,0.3404939169995487,0.1581920930184424,659794.888435577,659795.070737401,659794.888565378,659794.890055441,659795.069811446,659795.069818556,0.1823018239811062,0.0014900629175826,0.1797560050617903,0.0009188450640067,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
114,0,400,0.3406066659954376,0.1622820229385979,659795.339041407,659795.51736605,659795.339177079,659795.340636231,659795.516554487,659795.516561918,0.1783246430568397,0.0014591519720852,0.1759182560490444,0.0008041320834308,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
115,2,400,0.3447482089977711,0.1587001100415364,659795.78314058,659795.969188679,659795.783281812,659795.784810765,659795.968327555,659795.968335327,0.1860480989562347,0.0015289529692381,0.1835167900426313,0.000853352015838,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
116,0,400,0.3403263330110349,0.1616608749027364,659796.235473526,659796.414138984,659796.235599239,659796.23705535,659796.41323828,659796.41324596,0.1786654581082984,0.0014561109710484,0.1761829300085082,0.0008930240292102,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
117,0,400,0.3406274169683456,0.1620828610612079,659796.680561203,659796.859105759,659796.680690484,659796.682244918,659796.858305237,659796.858312557,0.1785445559071377,0.0015544339548796,0.1760603190632537,0.0007932019652798,9,384,mac_latency_test_GL9_PL384,90.77582097053528,9,mac_latency_test,bulk_benchmark
