experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
remote_gl_test_new,6.0,5,90,377.98310589278117,True,False,False,2
remote_gl_test_new,6.0,5,95,383.3931738190586,True,False,False,2
remote_gl_test_new,6.0,5,99,410.73429011128604,True,False,False,2
remote_gl_test_new,7.0,1,50,403.5425634938292,False,True,False,1
remote_gl_test_new,7.0,1,70,406.45825330284424,False,True,False,1
remote_gl_test_new,7.0,1,80,410.75546519132325,False,True,False,1
remote_gl_test_new,7.0,1,90,416.6526262008119,False,True,False,1
remote_gl_test_new,7.0,1,95,424.12184350250755,False,True,False,1
remote_gl_test_new,7.0,1,99,445.7608699428965,False,True,False,1
remote_gl_test_new,7.0,2,50,403.5425634938292,False,True,False,1
remote_gl_test_new,7.0,2,70,406.45825330284424,False,True,False,1
remote_gl_test_new,7.0,2,80,410.75546519132325,False,True,False,1
remote_gl_test_new,7.0,2,90,416.6526262008119,False,True,False,1
remote_gl_test_new,7.0,2,95,424.12184350250755,False,True,False,1
remote_gl_test_new,7.0,2,99,445.7608699428965,False,True,False,1
remote_gl_test_new,7.0,3,50,403.5425634938292,False,True,False,1
remote_gl_test_new,7.0,3,70,406.45825330284424,False,True,False,1
remote_gl_test_new,7.0,3,80,410.75546519132325,False,True,False,1
remote_gl_test_new,7.0,3,90,416.6526262008119,False,True,False,1
remote_gl_test_new,7.0,3,95,424.12184350250755,False,True,False,1
remote_gl_test_new,7.0,3,99,445.7608699428965,False,True,False,1
remote_gl_test_new,7.0,4,50,403.5425634938292,True,False,False,2
remote_gl_test_new,7.0,4,70,406.45825330284424,True,False,False,2
remote_gl_test_new,7.0,4,80,410.75546519132325,True,False,False,2
remote_gl_test_new,7.0,4,90,416.6526262008119,True,False,False,2
remote_gl_test_new,7.0,4,95,424.12184350250755,True,False,False,2
remote_gl_test_new,7.0,4,99,445.7608699428965,True,False,False,2
remote_gl_test_new,7.0,5,50,403.5425634938292,True,False,False,2
remote_gl_test_new,7.0,5,70,406.45825330284424,True,False,False,2
remote_gl_test_new,7.0,5,80,410.75546519132325,True,False,False,2
remote_gl_test_new,7.0,5,90,416.6526262008119,True,False,False,2
remote_gl_test_new,7.0,5,95,424.12184350250755,True,False,False,2
remote_gl_test_new,7.0,5,99,445.7608699428965,True,False,False,2
remote_gl_test_new,7.0,6,50,403.5425634938292,True,False,False,2
remote_gl_test_new,7.0,6,70,406.45825330284424,True,False,False,2
remote_gl_test_new,7.0,6,80,410.75546519132325,True,False,False,2
remote_gl_test_new,7.0,6,90,416.6526262008119,True,False,False,2
remote_gl_test_new,7.0,6,95,424.12184350250755,True,False,False,2
remote_gl_test_new,7.0,6,99,445.7608699428965,True,False,False,2
remote_gl_test_new,8.0,1,50,441.670186992269,False,True,False,1
remote_gl_test_new,8.0,1,70,445.7176813128171,False,True,False,1
remote_gl_test_new,8.0,1,80,449.7867478057742,False,True,False,1
remote_gl_test_new,8.0,1,90,454.3603480968158,False,True,False,1
remote_gl_test_new,8.0,1,95,462.2993459910503,False,True,False,1
remote_gl_test_new,8.0,1,99,486.36282197199756,False,True,False,1
remote_gl_test_new,8.0,2,50,441.670186992269,False,True,False,1
remote_gl_test_new,8.0,2,70,445.7176813128171,False,True,False,1
remote_gl_test_new,8.0,2,80,449.7867478057742,False,True,False,1
remote_gl_test_new,8.0,2,90,454.3603480968158,False,True,False,1
remote_gl_test_new,8.0,2,95,462.2993459910503,False,True,False,1
remote_gl_test_new,8.0,2,99,486.36282197199756,False,True,False,1
remote_gl_test_new,8.0,3,50,441.670186992269,False,True,False,1
remote_gl_test_new,8.0,3,70,445.7176813128171,False,True,False,1
remote_gl_test_new,8.0,3,80,449.7867478057742,False,True,False,1
remote_gl_test_new,8.0,3,90,454.3603480968158,False,True,False,1
remote_gl_test_new,8.0,3,95,462.2993459910503,False,True,False,1
remote_gl_test_new,8.0,3,99,486.36282197199756,False,True,False,1
remote_gl_test_new,8.0,4,50,441.670186992269,True,True,True,0
remote_gl_test_new,8.0,4,70,445.7176813128171,True,True,True,0
remote_gl_test_new,8.0,4,80,449.7867478057742,True,True,True,0
remote_gl_test_new,8.0,4,90,454.3603480968158,True,True,True,0
remote_gl_test_new,8.0,4,95,462.2993459910503,True,True,True,0
remote_gl_test_new,8.0,4,99,486.36282197199756,True,True,True,0
remote_gl_test_new,8.0,5,50,441.670186992269,True,False,False,2
remote_gl_test_new,8.0,5,70,445.7176813128171,True,False,False,2
remote_gl_test_new,8.0,5,80,449.7867478057742,True,False,False,2
remote_gl_test_new,8.0,5,90,454.3603480968158,True,False,False,2
remote_gl_test_new,8.0,5,95,462.2993459910503,True,False,False,2
remote_gl_test_new,8.0,5,99,486.36282197199756,True,False,False,2
remote_gl_test_new,8.0,6,50,441.670186992269,True,False,False,2
remote_gl_test_new,8.0,6,70,445.7176813128171,True,False,False,2
remote_gl_test_new,8.0,6,80,449.7867478057742,True,False,False,2
remote_gl_test_new,8.0,6,90,454.3603480968158,True,False,False,2
remote_gl_test_new,8.0,6,95,462.2993459910503,True,False,False,2
remote_gl_test_new,8.0,6,99,486.36282197199756,True,False,False,2
remote_gl_test_new,8.0,7,50,441.670186992269,True,False,False,2
remote_gl_test_new,8.0,7,70,445.7176813128171,True,False,False,2
remote_gl_test_new,8.0,7,80,449.7867478057742,True,False,False,2
remote_gl_test_new,8.0,7,90,454.3603480968158,True,False,False,2
remote_gl_test_new,8.0,7,95,462.2993459910503,True,False,False,2
remote_gl_test_new,8.0,7,99,486.36282197199756,True,False,False,2
